repository_name,repository_url,file_path,line_number,code_snippet,explanation
tommyMessi/waveCorrection,https://github.com/tommyMessi/waveCorrection,dilatedUnet.py,268,"os.environ[""CUDA_VISIBLE_DEVICES""] = gpu",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
BeechburgPieStar/SlimSEI,https://github.com/BeechburgPieStar/SlimSEI,FastPSGD/TripleS.py,11,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""2""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
qiuchili/qnn_torch,https://github.com/qiuchili/qnn_torch,sh/multi_search.py,53,"os.environ[""CUDA_VISIBLE_DEVICES""] = str(int(i%8))",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
ZFTurbo/DrivenData-Alzheimer-Research-1st-place-solution,https://github.com/ZFTurbo/DrivenData-Alzheimer-Research-1st-place-solution,net_v20_d121_only_tier1_finetune/r52_create_heatmap_video.py,11,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""{}"".format(gpu_use)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
yaoshj975/DQN2FJSP,https://github.com/yaoshj975/DQN2FJSP,DQN.py,4,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""-1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
CapsulE07/semantic-human-matting,https://github.com/CapsulE07/semantic-human-matting,main.py,95,"os.environ[""CUDA_VISIBLE_DEVICES""] = '0,1'",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
DependableSystemsLab/MIA_defense_HAMP,https://github.com/DependableSystemsLab/MIA_defense_HAMP,location/lira-inference-memguard-defense.py,13,"os.environ[""CUDA_VISIBLE_DEVICES""] = str(args.gpu)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
xuannianz/keras-ctpn,https://github.com/xuannianz/keras-ctpn,train.py,11,os.environ['CUDA_VISIBLE_DEVICES'] = '1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
6-Billionaires/trading-agent,https://github.com/6-Billionaires/trading-agent,buy_signal_agent/verystrongjoe/train_taehyun.py,11,"os.environ[""CUDA_VISIBLE_DEVICES""] = str(config.BSA_PARAMS['P_TRAINING_GPU'])",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
nel-lab/FIOLA,https://github.com/nel-lab/FIOLA,sandbox/src/spikes2.py,10,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0"";",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
AnnekeMeyer/AnisotropicMultiStreamCNN,https://github.com/AnnekeMeyer/AnisotropicMultiStreamCNN,hpo_worker.py,29,"os.environ[""CUDA_VISIBLE_DEVICES""] = args.gpu",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
GuangmingZhu/ConvLSTMForGR,https://github.com/GuangmingZhu/ConvLSTMForGR,testing_res3d_clstm_mobilenet.py,2,os.environ['CUDA_VISIBLE_DEVICES'] = '1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
yyccR/faster_rcnn_in_tf2_keras,https://github.com/yyccR/faster_rcnn_in_tf2_keras,faster_rcnn.py,16,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
dongbiao321/MCMBNN-for-CentAMC-and-DecentAMC,https://github.com/dongbiao321/MCMBNN-for-CentAMC-and-DecentAMC,PartB-MCMBNN_based_CentAMC/train.py,3,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Huiying-Li/Latent-Backdoor,https://github.com/Huiying-Li/Latent-Backdoor,vggface_pubfig_attack.py,387,"os.environ[""CUDA_VISIBLE_DEVICES""] = str(FLAGS.gpu)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Be997398715/keras_pruning,https://github.com/Be997398715/keras_pruning,pruning.py,245,os.environ['CUDA_VISIBLE_DEVICES'] = '0',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
cliangyu/CSVAL,https://github.com/cliangyu/CSVAL,training/medmnist_uniform_active_selection/main.py,68,"os.environ[""CUDA_VISIBLE_DEVICES""] = args.gpu",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
ZFTurbo/2nd-place-solution-for-VinBigData-Chest-X-ray-Abnormalities-Detection,https://github.com/ZFTurbo/2nd-place-solution-for-VinBigData-Chest-X-ray-Abnormalities-Detection,part_zfturbo/net_v17_retinanet_finetune/r21_train_backbone_resnet101_sqr_fold0.py,398,os.environ['CUDA_VISIBLE_DEVICES'] = args.gpu,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
funzi-son/plant_pathology_dl,https://github.com/funzi-son/plant_pathology_dl,ViTs/ViT_New_model_v06Dec2022.py,32,"os.environ[""CUDA_VISIBLE_DEVICES""] = DEVICES",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
MaziarMF/deep-k-means,https://github.com/MaziarMF/deep-k-means,dkm.py,93,os.environ['CUDA_VISIBLE_DEVICES'] = '-1' # Run on CPU instead of GPU if batch_size is small,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
LayneH/MRCNN,https://github.com/LayneH/MRCNN,vgg.py,34,os.environ['CUDA_VISIBLE_DEVICES'] = gpu_id,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
zhoutf/finance_gan,https://github.com/zhoutf/finance_gan,gan.py,20,os.environ['CUDA_VISIBLE_DEVICES'] = '-1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
AlexiaJM/relativistic-f-divergences,https://github.com/AlexiaJM/relativistic-f-divergences,fid.py,260,os.environ['CUDA_VISIBLE_DEVICES'] = args.gpu,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
qq456cvb/multi-stage-detection,https://github.com/qq456cvb/multi-stage-detection,DQN.py,190,os.environ['CUDA_VISIBLE_DEVICES'] = args.gpu,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
XiaofeiWang2018/DeepGF,https://github.com/XiaofeiWang2018/DeepGF,KDD.py,26,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
aicip/uSDN,https://github.com/aicip/uSDN,uSDN.py,15,os.environ['CUDA_VISIBLE_DEVICES']= args.cuda,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
shonejiang/FIGNN,https://github.com/shonejiang/FIGNN,criteo_main_FiGNN_R.py,87,"os.environ[""CUDA_VISIBLE_DEVICES""] = '{}'.format(gpuid)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
stardut/Text-Generate-RNN,https://github.com/stardut/Text-Generate-RNN,train.py,12,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
BigHeartC/Al_challenger_2018_sentiment_analysis,https://github.com/BigHeartC/Al_challenger_2018_sentiment_analysis,code/train.py,9,os.environ['CUDA_VISIBLE_DEVICES'] = '0',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
InsaneMonster/telerl2021,https://github.com/InsaneMonster/telerl2021,phy_execute/bernoulli/phy_ppo_6_inference.py,120,"os.environ[""CUDA_VISIBLE_DEVICES""] = cuda_devices",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
bubbliiiing/yolov5-keras,https://github.com/bubbliiiing/yolov5-keras,train.py,223,"os.environ[""CUDA_VISIBLE_DEVICES""]  = ','.join(str(x) for x in train_gpu)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
psychopa4/PFNL,https://github.com/psychopa4/PFNL,modules/videosr_ops.py,507,os.environ['CUDA_VISIBLE_DEVICES'] = '1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Cinderyl/RobustRMC_Interpretable,https://github.com/Cinderyl/RobustRMC_Interpretable,DATA.MAT/lstm_256/lstm_256.py,14,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""4""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
z-x-yang/NS-Outpainting,https://github.com/z-x-yang/NS-Outpainting,eval_model.py,96,os.environ['CUDA_VISIBLE_DEVICES'] = str(gpu_id),Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
YoushaaMurhij/OFMPNet,https://github.com/YoushaaMurhij/OFMPNet,tools/data_preprocessing.py,2,os.environ['CUDA_VISIBLE_DEVICES']='-1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
WenRichard/NER-FunTool,https://github.com/WenRichard/NER-FunTool,predict_bert_crf.py,24,os.environ['CUDA_VISIBLE_DEVICES'] = '0',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
isaacgerg/synthetic_aperture_sonar_autofocus,https://github.com/isaacgerg/synthetic_aperture_sonar_autofocus,old/autofocus_nswc.py,4,os.environ['CUDA_VISIBLE_DEVICES'] = '1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
SynologyOpenSource/Synology-Surveillance-API-Samples,https://github.com/SynologyOpenSource/Synology-Surveillance-API-Samples,live-stream/fall_detection.py,17,os.environ['CUDA_VISIBLE_DEVICES'] = '0',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
fatLime/Predict-Lung-Disease,https://github.com/fatLime/Predict-Lung-Disease,020_evaluate.py,43,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0,1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
deargen/mt-dti,https://github.com/deargen/mt-dti,src/finetune/finetune_demo.py,45,"os.environ[""CUDA_VISIBLE_DEVICES""] = args.gpu_num",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
psychopa4/MMCNN,https://github.com/psychopa4/MMCNN,modules/videosr_ops.py,507,os.environ['CUDA_VISIBLE_DEVICES'] = '1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
psychopa4/MSHPFNL,https://github.com/psychopa4/MSHPFNL,modules/videosr_ops.py,507,os.environ['CUDA_VISIBLE_DEVICES'] = '1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
kuijiang94/PECNN,https://github.com/kuijiang94/PECNN,modules/videosr_ops.py,507,os.environ['CUDA_VISIBLE_DEVICES'] = '1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
rohitgirdhar/AttentionalPoolingAction,https://github.com/rohitgirdhar/AttentionalPoolingAction,src/train.py,306,os.environ['CUDA_VISIBLE_DEVICES'] = cfg.GPUS,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
huawei-noah/BGCN,https://github.com/huawei-noah/BGCN,BGCN_main.py,47,"os.environ[""CUDA_VISIBLE_DEVICES""] = str(gpu)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
RU-System-Software-and-Security/CovTesting,https://github.com/RU-System-Software-and-Security/CovTesting,Model Accuracy under Different Scenarios/retrain_robustness.py,20,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
BshoterJ/Text-Matching,https://github.com/BshoterJ/Text-Matching,ABCNN/train.py,9,os.environ['CUDA_VISIBLE_DEVICES'] = '3',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Skylark0924/Machine-Learning-is-ALL-You-Need,https://github.com/Skylark0924/Machine-Learning-is-ALL-You-Need,Graph_GNN/gnn/examples/GNN_Subgraph.py,11,"os.environ['CUDA_VISIBLE_DEVICES'] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
zuxinqi/nlp_tasks,https://github.com/zuxinqi/nlp_tasks,Relation_Extraction/tagging_scheme_joint_extraction/tagging_scheme_joint_relation_extraction.py,10,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
jinze1994/ATRank,https://github.com/jinze1994/ATRank,cnn/train.py,115,os.environ['CUDA_VISIBLE_DEVICES'] = FLAGS.cuda_visible_devices,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
shifaspv/SE-FFTNet-tensorflow-implemenatation,https://github.com/shifaspv/SE-FFTNet-tensorflow-implemenatation,src/generate.py,20,"os.environ[""CUDA_VISIBLE_DEVICES""] = cfg[""CUDA_VISIBLE_DEVICES""]",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Chokyotager/NotYetAnotherNightshade,https://github.com/Chokyotager/NotYetAnotherNightshade,misc-code/reference-encoding-decoding/decode_potentiator_trajectory.py,22,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""-1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
pythonlessons/TensorFlow-object-detection-tutorial,https://github.com/pythonlessons/TensorFlow-object-detection-tutorial,3-4_part object detection grab screen/object_detection_tutorial_grabscreen.py,18,os.environ['CUDA_VISIBLE_DEVICES'] = '-1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
